chrom,start,end,name,name2,strand,Splice site,Splicing efficiency,HBV_genotype,Biological_materials,Transcript ID,coSI,Run
D3_SRR5145370,1172,1174,D3_SRR5145370.1.2,TCONS_00000008,+,donor,0.10335,D,PHH,SP7,$\theta_5$,SRR5145370
D3_SRR5145370,634,636,D3_SRR5145370.1.3,TCONS_00000047,+,donor,0.14266,D,PHH,pSP10,$\theta_5$,SRR5145370
D3_SRR5145370,634,636,D3_SRR5145370.1.4,TCONS_00000012,+,donor,0.14266,D,PHH,SP1,$\theta_5$,SRR5145370
D3_SRR5145370,634,636,D3_SRR5145370.1.5,TCONS_00000015,+,donor,0.14266,D,PHH,SP13,$\theta_5$,SRR5145370
D3_SRR5145370,658,660,D3_SRR5145370.1.6,TCONS_00000002,+,donor,0.08201,D,PHH,SP6,$\theta_5$,SRR5145370
D3_SRR5145370,634,636,D3_SRR5145370.1.7,TCONS_00000013,+,donor,0.14266,D,PHH,SP9,$\theta_5$,SRR5145370
D3_SRR5145370,658,660,D3_SRR5145370.1.8,TCONS_00000003,+,donor,0.08201,D,PHH,SP11,$\theta_5$,SRR5145370
D3_SRR5145370,1172,1174,D3_SRR5145370.1.9,TCONS_00000014,+,donor,0.10335,D,PHH,SP14,$\theta_5$,SRR5145370
D3_SRR5145371,634,636,D3_SRR5145371.1.1,TCONS_00000062,+,donor,0.13139,D,PHH,81196_ccs,$\theta_5$,SRR5145371
D3_SRR5145371,1172,1174,D3_SRR5145371.1.1,TCONS_00000062,+,donor,0.10598,D,PHH,81196_ccs,$\theta_5$,SRR5145371
D3_SRR5145371,634,636,D3_SRR5145371.1.10,TCONS_00000012,+,donor,0.13139,D,PHH,SP1,$\theta_5$,SRR5145371
D3_SRR5145371,658,660,D3_SRR5145371.1.11,TCONS_00000002,+,donor,0.09304,D,PHH,SP6,$\theta_5$,SRR5145371
D3_SRR5145371,634,636,D3_SRR5145371.1.12,TCONS_00000013,+,donor,0.13139,D,PHH,SP9,$\theta_5$,SRR5145371
D3_SRR5145371,658,660,D3_SRR5145371.1.13,TCONS_00000003,+,donor,0.09304,D,PHH,SP11,$\theta_5$,SRR5145371
D3_SRR5145371,1172,1174,D3_SRR5145371.1.14,TCONS_00000014,+,donor,0.10598,D,PHH,SP14,$\theta_5$,SRR5145371
D3_SRR5145371,1172,1174,D3_SRR5145371.1.15,TCONS_00000004,+,donor,0.10598,D,PHH,pSP12,$\theta_5$,SRR5145371
D3_SRR5145371,658,660,D3_SRR5145371.1.2,TCONS_00000009,+,donor,0.09304,D,PHH,SP18,$\theta_5$,SRR5145371
D3_SRR5145371,1172,1174,D3_SRR5145371.1.2,TCONS_00000009,+,donor,0.10598,D,PHH,SP18,$\theta_5$,SRR5145371
D3_SRR5145371,634,636,D3_SRR5145371.1.3,TCONS_00000008,+,donor,0.13139,D,PHH,SP7,$\theta_5$,SRR5145371
D3_SRR5145371,1172,1174,D3_SRR5145371.1.3,TCONS_00000008,+,donor,0.10598,D,PHH,SP7,$\theta_5$,SRR5145371
D3_SRR5145371,634,636,D3_SRR5145371.1.4,TCONS_00000047,+,donor,0.13139,D,PHH,pSP10,$\theta_5$,SRR5145371
D3_SRR5145371,634,636,D3_SRR5145371.1.5,TCONS_00000066,+,donor,0.13139,D,PHH,27415_ccs,$\theta_5$,SRR5145371
D3_SRR5145371,658,660,D3_SRR5145371.1.6,TCONS_00000065,+,donor,0.09304,D,PHH,93050_ccs,$\theta_5$,SRR5145371
D3_SRR5145371,1172,1174,D3_SRR5145371.1.7,TCONS_00000064,+,donor,0.10598,D,PHH,125795_ccs,$\theta_5$,SRR5145371
D3_SRR5145371,634,636,D3_SRR5145371.1.9,TCONS_00000015,+,donor,0.13139,D,PHH,SP13,$\theta_5$,SRR5145371
D3_SRR5145372,658,660,D3_SRR5145372.1.1,TCONS_00000009,+,donor,0.07417,D,PHH,SP18,$\theta_5$,SRR5145372
D3_SRR5145372,1172,1174,D3_SRR5145372.1.1,TCONS_00000009,+,donor,0.09582,D,PHH,SP18,$\theta_5$,SRR5145372
D3_SRR5145372,1172,1174,D3_SRR5145372.1.10,TCONS_00000004,+,donor,0.09582,D,PHH,pSP12,$\theta_5$,SRR5145372
D3_SRR5145372,634,636,D3_SRR5145372.1.2,TCONS_00000008,+,donor,0.14073,D,PHH,SP7,$\theta_5$,SRR5145372
D3_SRR5145372,1172,1174,D3_SRR5145372.1.2,TCONS_00000008,+,donor,0.09582,D,PHH,SP7,$\theta_5$,SRR5145372
D3_SRR5145372,634,636,D3_SRR5145372.1.3,TCONS_00000047,+,donor,0.14073,D,PHH,pSP10,$\theta_5$,SRR5145372
D3_SRR5145372,634,636,D3_SRR5145372.1.4,TCONS_00000012,+,donor,0.14073,D,PHH,SP1,$\theta_5$,SRR5145372
D3_SRR5145372,634,636,D3_SRR5145372.1.5,TCONS_00000015,+,donor,0.14073,D,PHH,SP13,$\theta_5$,SRR5145372
D3_SRR5145372,658,660,D3_SRR5145372.1.6,TCONS_00000002,+,donor,0.07417,D,PHH,SP6,$\theta_5$,SRR5145372
D3_SRR5145372,634,636,D3_SRR5145372.1.7,TCONS_00000013,+,donor,0.14073,D,PHH,SP9,$\theta_5$,SRR5145372
D3_SRR5145372,658,660,D3_SRR5145372.1.8,TCONS_00000003,+,donor,0.07417,D,PHH,SP11,$\theta_5$,SRR5145372
D3_SRR5145372,1172,1174,D3_SRR5145372.1.9,TCONS_00000014,+,donor,0.09582,D,PHH,SP14,$\theta_5$,SRR5145372
D3_SRR5145390,634,636,D3_SRR5145390.1.1,TCONS_00000062,+,donor,0.13614,D,PHH,81196_ccs,$\theta_5$,SRR5145390
D3_SRR5145390,1172,1174,D3_SRR5145390.1.1,TCONS_00000062,+,donor,0.11294,D,PHH,81196_ccs,$\theta_5$,SRR5145390
D3_SRR5145390,1827,1829,D3_SRR5145390.1.1,TCONS_00000062,+,donor,0.00193,D,PHH,81196_ccs,$\theta_5$,SRR5145390
D3_SRR5145390,658,660,D3_SRR5145390.1.10,TCONS_00000002,+,donor,0.1021,D,PHH,SP6,$\theta_5$,SRR5145390
D3_SRR5145390,658,660,D3_SRR5145390.1.11,TCONS_00000003,+,donor,0.1021,D,PHH,SP11,$\theta_5$,SRR5145390
D3_SRR5145390,634,636,D3_SRR5145390.1.12,TCONS_00000013,+,donor,0.13614,D,PHH,SP9,$\theta_5$,SRR5145390
D3_SRR5145390,1172,1174,D3_SRR5145390.1.13,TCONS_00000014,+,donor,0.11294,D,PHH,SP14,$\theta_5$,SRR5145390
D3_SRR5145390,1172,1174,D3_SRR5145390.1.14,TCONS_00000004,+,donor,0.11294,D,PHH,pSP12,$\theta_5$,SRR5145390
D3_SRR5145390,658,660,D3_SRR5145390.1.2,TCONS_00000009,+,donor,0.1021,D,PHH,SP18,$\theta_5$,SRR5145390
D3_SRR5145390,1172,1174,D3_SRR5145390.1.2,TCONS_00000009,+,donor,0.11294,D,PHH,SP18,$\theta_5$,SRR5145390
D3_SRR5145390,634,636,D3_SRR5145390.1.3,TCONS_00000008,+,donor,0.13614,D,PHH,SP7,$\theta_5$,SRR5145390
D3_SRR5145390,1172,1174,D3_SRR5145390.1.3,TCONS_00000008,+,donor,0.11294,D,PHH,SP7,$\theta_5$,SRR5145390
D3_SRR5145390,634,636,D3_SRR5145390.1.4,TCONS_00000047,+,donor,0.13614,D,PHH,pSP10,$\theta_5$,SRR5145390
D3_SRR5145390,1827,1829,D3_SRR5145390.1.4,TCONS_00000047,+,donor,0.00193,D,PHH,pSP10,$\theta_5$,SRR5145390
D3_SRR5145390,634,636,D3_SRR5145390.1.5,TCONS_00000066,+,donor,0.13614,D,PHH,27415_ccs,$\theta_5$,SRR5145390
D3_SRR5145390,1827,1829,D3_SRR5145390.1.5,TCONS_00000066,+,donor,0.00193,D,PHH,27415_ccs,$\theta_5$,SRR5145390
D3_SRR5145390,658,660,D3_SRR5145390.1.6,TCONS_00000065,+,donor,0.1021,D,PHH,93050_ccs,$\theta_5$,SRR5145390
D3_SRR5145390,1827,1829,D3_SRR5145390.1.6,TCONS_00000065,+,donor,0.00193,D,PHH,93050_ccs,$\theta_5$,SRR5145390
D3_SRR5145390,1172,1174,D3_SRR5145390.1.7,TCONS_00000064,+,donor,0.11294,D,PHH,125795_ccs,$\theta_5$,SRR5145390
D3_SRR5145390,1827,1829,D3_SRR5145390.1.7,TCONS_00000064,+,donor,0.00193,D,PHH,125795_ccs,$\theta_5$,SRR5145390
D3_SRR5145390,634,636,D3_SRR5145390.1.8,TCONS_00000012,+,donor,0.13614,D,PHH,SP1,$\theta_5$,SRR5145390
D3_SRR5145390,634,636,D3_SRR5145390.1.9,TCONS_00000015,+,donor,0.13614,D,PHH,SP13,$\theta_5$,SRR5145390
D3_SRR5145391,634,636,D3_SRR5145391.1.1,TCONS_00000012,+,donor,0.083,D,PHH,SP1,$\theta_5$,SRR5145391
D3_SRR5145391,1172,1174,D3_SRR5145391.1.2,TCONS_00000014,+,donor,0.10569,D,PHH,SP14,$\theta_5$,SRR5145391
D3_SRR5145391,658,660,D3_SRR5145391.1.3,TCONS_00000002,+,donor,0.0339,D,PHH,SP6,$\theta_5$,SRR5145391
D3_SRR5145391,634,636,D3_SRR5145391.1.4,TCONS_00000013,+,donor,0.083,D,PHH,SP9,$\theta_5$,SRR5145391
D3_SRR5145391,1172,1174,D3_SRR5145391.1.5,TCONS_00000004,+,donor,0.10569,D,PHH,pSP12,$\theta_5$,SRR5145391
D3_SRR5145392,634,636,D3_SRR5145392.1.1,TCONS_00000062,+,donor,0.14476,D,PHH,81196_ccs,$\theta_5$,SRR5145392
D3_SRR5145392,1172,1174,D3_SRR5145392.1.1,TCONS_00000062,+,donor,0.14454,D,PHH,81196_ccs,$\theta_5$,SRR5145392
D3_SRR5145392,634,636,D3_SRR5145392.1.10,TCONS_00000012,+,donor,0.14476,D,PHH,SP1,$\theta_5$,SRR5145392
D3_SRR5145392,634,636,D3_SRR5145392.1.11,TCONS_00000015,+,donor,0.14476,D,PHH,SP13,$\theta_5$,SRR5145392
D3_SRR5145392,658,660,D3_SRR5145392.1.12,TCONS_00000002,+,donor,0.07488,D,PHH,SP6,$\theta_5$,SRR5145392
D3_SRR5145392,1172,1174,D3_SRR5145392.1.13,TCONS_00000014,+,donor,0.14454,D,PHH,SP14,$\theta_5$,SRR5145392
D3_SRR5145392,658,660,D3_SRR5145392.1.14,TCONS_00000003,+,donor,0.07488,D,PHH,SP11,$\theta_5$,SRR5145392
D3_SRR5145392,634,636,D3_SRR5145392.1.15,TCONS_00000013,+,donor,0.14476,D,PHH,SP9,$\theta_5$,SRR5145392
D3_SRR5145392,1172,1174,D3_SRR5145392.1.16,TCONS_00000004,+,donor,0.14454,D,PHH,pSP12,$\theta_5$,SRR5145392
D3_SRR5145392,658,660,D3_SRR5145392.1.2,TCONS_00000009,+,donor,0.07488,D,PHH,SP18,$\theta_5$,SRR5145392
D3_SRR5145392,1172,1174,D3_SRR5145392.1.2,TCONS_00000009,+,donor,0.14454,D,PHH,SP18,$\theta_5$,SRR5145392
D3_SRR5145392,634,636,D3_SRR5145392.1.3,TCONS_00000008,+,donor,0.14476,D,PHH,SP7,$\theta_5$,SRR5145392
D3_SRR5145392,1172,1174,D3_SRR5145392.1.3,TCONS_00000008,+,donor,0.14454,D,PHH,SP7,$\theta_5$,SRR5145392
D3_SRR5145392,634,636,D3_SRR5145392.1.4,TCONS_00000047,+,donor,0.14476,D,PHH,pSP10,$\theta_5$,SRR5145392
D3_SRR5145392,634,636,D3_SRR5145392.1.5,TCONS_00000001,+,donor,0.14476,D,PHH,pSP9,$\theta_5$,SRR5145392
D3_SRR5145392,658,660,D3_SRR5145392.1.6,TCONS_00000065,+,donor,0.07488,D,PHH,93050_ccs,$\theta_5$,SRR5145392
D3_SRR5145392,634,636,D3_SRR5145392.1.7,TCONS_00000066,+,donor,0.14476,D,PHH,27415_ccs,$\theta_5$,SRR5145392
D3_SRR5145392,1172,1174,D3_SRR5145392.1.8,TCONS_00000064,+,donor,0.14454,D,PHH,125795_ccs,$\theta_5$,SRR5145392
D3_SRR5145393,658,660,D3_SRR5145393.1.1,TCONS_00000009,+,donor,0.11541,D,PHH,SP18,$\theta_5$,SRR5145393
D3_SRR5145393,1172,1174,D3_SRR5145393.1.1,TCONS_00000009,+,donor,0.10789,D,PHH,SP18,$\theta_5$,SRR5145393
D3_SRR5145393,1172,1174,D3_SRR5145393.1.10,TCONS_00000004,+,donor,0.10789,D,PHH,pSP12,$\theta_5$,SRR5145393
D3_SRR5145393,634,636,D3_SRR5145393.1.2,TCONS_00000008,+,donor,0.18881,D,PHH,SP7,$\theta_5$,SRR5145393
D3_SRR5145393,1172,1174,D3_SRR5145393.1.2,TCONS_00000008,+,donor,0.10789,D,PHH,SP7,$\theta_5$,SRR5145393
D3_SRR5145393,634,636,D3_SRR5145393.1.3,TCONS_00000001,+,donor,0.18881,D,PHH,pSP9,$\theta_5$,SRR5145393
D3_SRR5145393,1827,1829,D3_SRR5145393.1.3,TCONS_00000001,+,donor,0.00179,D,PHH,pSP9,$\theta_5$,SRR5145393
D3_SRR5145393,634,636,D3_SRR5145393.1.4,TCONS_00000012,+,donor,0.18881,D,PHH,SP1,$\theta_5$,SRR5145393
D3_SRR5145393,634,636,D3_SRR5145393.1.5,TCONS_00000015,+,donor,0.18881,D,PHH,SP13,$\theta_5$,SRR5145393
D3_SRR5145393,658,660,D3_SRR5145393.1.6,TCONS_00000002,+,donor,0.11541,D,PHH,SP6,$\theta_5$,SRR5145393
D3_SRR5145393,634,636,D3_SRR5145393.1.7,TCONS_00000013,+,donor,0.18881,D,PHH,SP9,$\theta_5$,SRR5145393
D3_SRR5145393,658,660,D3_SRR5145393.1.8,TCONS_00000003,+,donor,0.11541,D,PHH,SP11,$\theta_5$,SRR5145393
D3_SRR5145393,1172,1174,D3_SRR5145393.1.9,TCONS_00000014,+,donor,0.10789,D,PHH,SP14,$\theta_5$,SRR5145393
D3_SRR5145394,634,636,D3_SRR5145394.1.1,TCONS_00000062,+,donor,0.13872,D,PHH,81196_ccs,$\theta_5$,SRR5145394
D3_SRR5145394,1172,1174,D3_SRR5145394.1.1,TCONS_00000062,+,donor,0.11089,D,PHH,81196_ccs,$\theta_5$,SRR5145394
D3_SRR5145394,1827,1829,D3_SRR5145394.1.1,TCONS_00000062,+,donor,0.00125,D,PHH,81196_ccs,$\theta_5$,SRR5145394
D3_SRR5145394,634,636,D3_SRR5145394.1.10,TCONS_00000015,+,donor,0.13872,D,PHH,SP13,$\theta_5$,SRR5145394
D3_SRR5145394,634,636,D3_SRR5145394.1.11,TCONS_00000013,+,donor,0.13872,D,PHH,SP9,$\theta_5$,SRR5145394
D3_SRR5145394,658,660,D3_SRR5145394.1.12,TCONS_00000003,+,donor,0.10402,D,PHH,SP11,$\theta_5$,SRR5145394
D3_SRR5145394,1172,1174,D3_SRR5145394.1.13,TCONS_00000014,+,donor,0.11089,D,PHH,SP14,$\theta_5$,SRR5145394
D3_SRR5145394,1172,1174,D3_SRR5145394.1.14,TCONS_00000004,+,donor,0.11089,D,PHH,pSP12,$\theta_5$,SRR5145394
D3_SRR5145394,658,660,D3_SRR5145394.1.2,TCONS_00000009,+,donor,0.10402,D,PHH,SP18,$\theta_5$,SRR5145394
D3_SRR5145394,1172,1174,D3_SRR5145394.1.2,TCONS_00000009,+,donor,0.11089,D,PHH,SP18,$\theta_5$,SRR5145394
D3_SRR5145394,634,636,D3_SRR5145394.1.3,TCONS_00000008,+,donor,0.13872,D,PHH,SP7,$\theta_5$,SRR5145394
D3_SRR5145394,1172,1174,D3_SRR5145394.1.3,TCONS_00000008,+,donor,0.11089,D,PHH,SP7,$\theta_5$,SRR5145394
D3_SRR5145394,634,636,D3_SRR5145394.1.4,TCONS_00000047,+,donor,0.13872,D,PHH,pSP10,$\theta_5$,SRR5145394
D3_SRR5145394,1827,1829,D3_SRR5145394.1.4,TCONS_00000047,+,donor,0.00125,D,PHH,pSP10,$\theta_5$,SRR5145394
D3_SRR5145394,634,636,D3_SRR5145394.1.5,TCONS_00000066,+,donor,0.13872,D,PHH,27415_ccs,$\theta_5$,SRR5145394
D3_SRR5145394,1827,1829,D3_SRR5145394.1.5,TCONS_00000066,+,donor,0.00125,D,PHH,27415_ccs,$\theta_5$,SRR5145394
D3_SRR5145394,1172,1174,D3_SRR5145394.1.6,TCONS_00000064,+,donor,0.11089,D,PHH,125795_ccs,$\theta_5$,SRR5145394
D3_SRR5145394,1827,1829,D3_SRR5145394.1.6,TCONS_00000064,+,donor,0.00125,D,PHH,125795_ccs,$\theta_5$,SRR5145394
D3_SRR5145394,658,660,D3_SRR5145394.1.7,TCONS_00000065,+,donor,0.10402,D,PHH,93050_ccs,$\theta_5$,SRR5145394
D3_SRR5145394,1827,1829,D3_SRR5145394.1.7,TCONS_00000065,+,donor,0.00125,D,PHH,93050_ccs,$\theta_5$,SRR5145394
D3_SRR5145394,634,636,D3_SRR5145394.1.8,TCONS_00000012,+,donor,0.13872,D,PHH,SP1,$\theta_5$,SRR5145394
D3_SRR5145394,658,660,D3_SRR5145394.1.9,TCONS_00000002,+,donor,0.10402,D,PHH,SP6,$\theta_5$,SRR5145394
D3_SRR5145395,634,636,D3_SRR5145395.1.1,TCONS_00000062,+,donor,0.12549,D,PHH,81196_ccs,$\theta_5$,SRR5145395
D3_SRR5145395,1172,1174,D3_SRR5145395.1.1,TCONS_00000062,+,donor,0.10111,D,PHH,81196_ccs,$\theta_5$,SRR5145395
D3_SRR5145395,634,636,D3_SRR5145395.1.10,TCONS_00000015,+,donor,0.12549,D,PHH,SP13,$\theta_5$,SRR5145395
D3_SRR5145395,658,660,D3_SRR5145395.1.11,TCONS_00000002,+,donor,0.0963,D,PHH,SP6,$\theta_5$,SRR5145395
D3_SRR5145395,658,660,D3_SRR5145395.1.12,TCONS_00000003,+,donor,0.0963,D,PHH,SP11,$\theta_5$,SRR5145395
D3_SRR5145395,1172,1174,D3_SRR5145395.1.13,TCONS_00000014,+,donor,0.10111,D,PHH,SP14,$\theta_5$,SRR5145395
D3_SRR5145395,634,636,D3_SRR5145395.1.14,TCONS_00000013,+,donor,0.12549,D,PHH,SP9,$\theta_5$,SRR5145395
D3_SRR5145395,1172,1174,D3_SRR5145395.1.15,TCONS_00000004,+,donor,0.10111,D,PHH,pSP12,$\theta_5$,SRR5145395
D3_SRR5145395,658,660,D3_SRR5145395.1.2,TCONS_00000009,+,donor,0.0963,D,PHH,SP18,$\theta_5$,SRR5145395
D3_SRR5145395,1172,1174,D3_SRR5145395.1.2,TCONS_00000009,+,donor,0.10111,D,PHH,SP18,$\theta_5$,SRR5145395
D3_SRR5145395,634,636,D3_SRR5145395.1.3,TCONS_00000008,+,donor,0.12549,D,PHH,SP7,$\theta_5$,SRR5145395
D3_SRR5145395,1172,1174,D3_SRR5145395.1.3,TCONS_00000008,+,donor,0.10111,D,PHH,SP7,$\theta_5$,SRR5145395
D3_SRR5145395,634,636,D3_SRR5145395.1.4,TCONS_00000047,+,donor,0.12549,D,PHH,pSP10,$\theta_5$,SRR5145395
D3_SRR5145395,634,636,D3_SRR5145395.1.5,TCONS_00000066,+,donor,0.12549,D,PHH,27415_ccs,$\theta_5$,SRR5145395
D3_SRR5145395,658,660,D3_SRR5145395.1.6,TCONS_00000065,+,donor,0.0963,D,PHH,93050_ccs,$\theta_5$,SRR5145395
D3_SRR5145395,1172,1174,D3_SRR5145395.1.7,TCONS_00000064,+,donor,0.10111,D,PHH,125795_ccs,$\theta_5$,SRR5145395
D3_SRR5145395,634,636,D3_SRR5145395.1.9,TCONS_00000012,+,donor,0.12549,D,PHH,SP1,$\theta_5$,SRR5145395
D3_SRR5145396,658,660,D3_SRR5145396.1.1,TCONS_00000009,+,donor,0.08127,D,PHH,SP18,$\theta_5$,SRR5145396
D3_SRR5145396,1172,1174,D3_SRR5145396.1.1,TCONS_00000009,+,donor,0.10156,D,PHH,SP18,$\theta_5$,SRR5145396
D3_SRR5145396,1172,1174,D3_SRR5145396.1.10,TCONS_00000014,+,donor,0.10156,D,PHH,SP14,$\theta_5$,SRR5145396
D3_SRR5145396,658,660,D3_SRR5145396.1.11,TCONS_00000003,+,donor,0.08127,D,PHH,SP11,$\theta_5$,SRR5145396
D3_SRR5145396,1172,1174,D3_SRR5145396.1.12,TCONS_00000004,+,donor,0.10156,D,PHH,pSP12,$\theta_5$,SRR5145396
D3_SRR5145396,634,636,D3_SRR5145396.1.2,TCONS_00000008,+,donor,0.1254,D,PHH,SP7,$\theta_5$,SRR5145396
D3_SRR5145396,1172,1174,D3_SRR5145396.1.2,TCONS_00000008,+,donor,0.10156,D,PHH,SP7,$\theta_5$,SRR5145396
D3_SRR5145396,634,636,D3_SRR5145396.1.3,TCONS_00000047,+,donor,0.1254,D,PHH,pSP10,$\theta_5$,SRR5145396
D3_SRR5145396,1827,1829,D3_SRR5145396.1.3,TCONS_00000047,+,donor,0.00102,D,PHH,pSP10,$\theta_5$,SRR5145396
D3_SRR5145396,634,636,D3_SRR5145396.1.4,TCONS_00000001,+,donor,0.1254,D,PHH,pSP9,$\theta_5$,SRR5145396
D3_SRR5145396,1827,1829,D3_SRR5145396.1.4,TCONS_00000001,+,donor,0.00102,D,PHH,pSP9,$\theta_5$,SRR5145396
D3_SRR5145396,634,636,D3_SRR5145396.1.6,TCONS_00000012,+,donor,0.1254,D,PHH,SP1,$\theta_5$,SRR5145396
D3_SRR5145396,634,636,D3_SRR5145396.1.7,TCONS_00000015,+,donor,0.1254,D,PHH,SP13,$\theta_5$,SRR5145396
D3_SRR5145396,658,660,D3_SRR5145396.1.8,TCONS_00000002,+,donor,0.08127,D,PHH,SP6,$\theta_5$,SRR5145396
D3_SRR5145396,634,636,D3_SRR5145396.1.9,TCONS_00000013,+,donor,0.1254,D,PHH,SP9,$\theta_5$,SRR5145396
D3_SRR5145413,658,660,D3_SRR5145413.1.1,TCONS_00000009,+,donor,0.07548,D,PHH,SP18,$\theta_5$,SRR5145413
D3_SRR5145413,1172,1174,D3_SRR5145413.1.1,TCONS_00000009,+,donor,0.12231,D,PHH,SP18,$\theta_5$,SRR5145413
D3_SRR5145413,1172,1174,D3_SRR5145413.1.10,TCONS_00000004,+,donor,0.12231,D,PHH,pSP12,$\theta_5$,SRR5145413
D3_SRR5145413,634,636,D3_SRR5145413.1.2,TCONS_00000008,+,donor,0.15103,D,PHH,SP7,$\theta_5$,SRR5145413
D3_SRR5145413,1172,1174,D3_SRR5145413.1.2,TCONS_00000008,+,donor,0.12231,D,PHH,SP7,$\theta_5$,SRR5145413
D3_SRR5145413,634,636,D3_SRR5145413.1.3,TCONS_00000001,+,donor,0.15103,D,PHH,pSP9,$\theta_5$,SRR5145413
D3_SRR5145413,634,636,D3_SRR5145413.1.4,TCONS_00000012,+,donor,0.15103,D,PHH,SP1,$\theta_5$,SRR5145413
D3_SRR5145413,634,636,D3_SRR5145413.1.5,TCONS_00000015,+,donor,0.15103,D,PHH,SP13,$\theta_5$,SRR5145413
D3_SRR5145413,658,660,D3_SRR5145413.1.6,TCONS_00000002,+,donor,0.07548,D,PHH,SP6,$\theta_5$,SRR5145413
D3_SRR5145413,634,636,D3_SRR5145413.1.7,TCONS_00000013,+,donor,0.15103,D,PHH,SP9,$\theta_5$,SRR5145413
D3_SRR5145413,658,660,D3_SRR5145413.1.8,TCONS_00000003,+,donor,0.07548,D,PHH,SP11,$\theta_5$,SRR5145413
D3_SRR5145413,1172,1174,D3_SRR5145413.1.9,TCONS_00000014,+,donor,0.12231,D,PHH,SP14,$\theta_5$,SRR5145413
D3_SRR5145415,658,660,D3_SRR5145415.1.1,TCONS_00000009,+,donor,0.09519,D,PHH,SP18,$\theta_5$,SRR5145415
D3_SRR5145415,1172,1174,D3_SRR5145415.1.1,TCONS_00000009,+,donor,0.11127,D,PHH,SP18,$\theta_5$,SRR5145415
D3_SRR5145415,658,660,D3_SRR5145415.1.10,TCONS_00000003,+,donor,0.09519,D,PHH,SP11,$\theta_5$,SRR5145415
D3_SRR5145415,1172,1174,D3_SRR5145415.1.11,TCONS_00000014,+,donor,0.11127,D,PHH,SP14,$\theta_5$,SRR5145415
D3_SRR5145415,1172,1174,D3_SRR5145415.1.12,TCONS_00000004,+,donor,0.11127,D,PHH,pSP12,$\theta_5$,SRR5145415
D3_SRR5145415,634,636,D3_SRR5145415.1.2,TCONS_00000008,+,donor,0.13936,D,PHH,SP7,$\theta_5$,SRR5145415
D3_SRR5145415,1172,1174,D3_SRR5145415.1.2,TCONS_00000008,+,donor,0.11127,D,PHH,SP7,$\theta_5$,SRR5145415
D3_SRR5145415,634,636,D3_SRR5145415.1.3,TCONS_00000001,+,donor,0.13936,D,PHH,pSP9,$\theta_5$,SRR5145415
D3_SRR5145415,1827,1829,D3_SRR5145415.1.3,TCONS_00000001,+,donor,0.00141,D,PHH,pSP9,$\theta_5$,SRR5145415
D3_SRR5145415,634,636,D3_SRR5145415.1.4,TCONS_00000047,+,donor,0.13936,D,PHH,pSP10,$\theta_5$,SRR5145415
D3_SRR5145415,1827,1829,D3_SRR5145415.1.4,TCONS_00000047,+,donor,0.00141,D,PHH,pSP10,$\theta_5$,SRR5145415
D3_SRR5145415,634,636,D3_SRR5145415.1.6,TCONS_00000012,+,donor,0.13936,D,PHH,SP1,$\theta_5$,SRR5145415
D3_SRR5145415,634,636,D3_SRR5145415.1.7,TCONS_00000015,+,donor,0.13936,D,PHH,SP13,$\theta_5$,SRR5145415
D3_SRR5145415,658,660,D3_SRR5145415.1.8,TCONS_00000002,+,donor,0.09519,D,PHH,SP6,$\theta_5$,SRR5145415
D3_SRR5145415,634,636,D3_SRR5145415.1.9,TCONS_00000013,+,donor,0.13936,D,PHH,SP9,$\theta_5$,SRR5145415
D3_SRR5992871,658,660,D3_SRR5992871.1.1,TCONS_00000009,+,donor,0.05873,D,PHH,SP18,$\theta_5$,SRR5992871
D3_SRR5992871,1172,1174,D3_SRR5992871.1.1,TCONS_00000009,+,donor,0.07246,D,PHH,SP18,$\theta_5$,SRR5992871
D3_SRR5992871,1172,1174,D3_SRR5992871.1.10,TCONS_00000004,+,donor,0.07246,D,PHH,pSP12,$\theta_5$,SRR5992871
D3_SRR5992871,634,636,D3_SRR5992871.1.2,TCONS_00000008,+,donor,0.09577,D,PHH,SP7,$\theta_5$,SRR5992871
D3_SRR5992871,1172,1174,D3_SRR5992871.1.2,TCONS_00000008,+,donor,0.07246,D,PHH,SP7,$\theta_5$,SRR5992871
D3_SRR5992871,634,636,D3_SRR5992871.1.3,TCONS_00000001,+,donor,0.09577,D,PHH,pSP9,$\theta_5$,SRR5992871
D3_SRR5992871,634,636,D3_SRR5992871.1.4,TCONS_00000015,+,donor,0.09577,D,PHH,SP13,$\theta_5$,SRR5992871
D3_SRR5992871,634,636,D3_SRR5992871.1.5,TCONS_00000012,+,donor,0.09577,D,PHH,SP1,$\theta_5$,SRR5992871
D3_SRR5992871,658,660,D3_SRR5992871.1.6,TCONS_00000002,+,donor,0.05873,D,PHH,SP6,$\theta_5$,SRR5992871
D3_SRR5992871,658,660,D3_SRR5992871.1.7,TCONS_00000003,+,donor,0.05873,D,PHH,SP11,$\theta_5$,SRR5992871
D3_SRR5992871,634,636,D3_SRR5992871.1.8,TCONS_00000013,+,donor,0.09577,D,PHH,SP9,$\theta_5$,SRR5992871
D3_SRR5992871,1172,1174,D3_SRR5992871.1.9,TCONS_00000014,+,donor,0.07246,D,PHH,SP14,$\theta_5$,SRR5992871
D3_SRR5992872,634,636,D3_SRR5992872.1.1,TCONS_00000062,+,donor,0.09354,D,PHH,81196_ccs,$\theta_5$,SRR5992872
